Time,Oxygen Level,Pulse Rate,Motion
09:21:45 PM May 01 2023,94,57,18
09:21:49 PM May 01 2023,94,57,2
09:21:53 PM May 01 2023,94,58,3
09:21:57 PM May 01 2023,93,57,2
09:22:01 PM May 01 2023,94,56,0
09:22:05 PM May 01 2023,95,57,0
09:22:09 PM May 01 2023,95,55,0
09:22:13 PM May 01 2023,95,55,0
09:22:17 PM May 01 2023,95,55,0
09:22:21 PM May 01 2023,95,55,0
09:22:25 PM May 01 2023,94,56,0
09:22:29 PM May 01 2023,94,58,0
09:22:33 PM May 01 2023,93,59,0
09:22:37 PM May 01 2023,93,59,0
09:22:41 PM May 01 2023,93,60,0
09:22:45 PM May 01 2023,93,60,0
09:22:49 PM May 01 2023,93,59,0
09:22:53 PM May 01 2023,94,59,0
09:22:57 PM May 01 2023,94,58,0
09:23:01 PM May 01 2023,94,56,0
09:23:05 PM May 01 2023,94,56,0
09:23:09 PM May 01 2023,94,55,0
09:23:13 PM May 01 2023,94,55,0
09:23:17 PM May 01 2023,94,55,0
09:23:21 PM May 01 2023,94,56,0
09:23:25 PM May 01 2023,94,55,0
09:23:29 PM May 01 2023,94,56,2
09:23:33 PM May 01 2023,93,57,0
09:23:37 PM May 01 2023,94,57,0
09:23:41 PM May 01 2023,94,56,0
09:23:45 PM May 01 2023,94,57,0
09:23:49 PM May 01 2023,94,57,0
09:23:53 PM May 01 2023,94,57,0
09:23:57 PM May 01 2023,94,56,0
09:24:01 PM May 01 2023,94,56,0
09:24:05 PM May 01 2023,94,56,0
09:24:09 PM May 01 2023,94,56,0
09:24:13 PM May 01 2023,94,57,0
09:24:17 PM May 01 2023,93,57,0
09:24:21 PM May 01 2023,93,56,0
09:24:25 PM May 01 2023,94,55,0
09:24:29 PM May 01 2023,94,55,0
09:24:33 PM May 01 2023,94,55,0
09:24:37 PM May 01 2023,94,55,0
09:24:41 PM May 01 2023,94,55,0
09:24:45 PM May 01 2023,93,56,0
09:24:49 PM May 01 2023,93,57,0
09:24:53 PM May 01 2023,93,57,0
09:24:57 PM May 01 2023,93,57,0
09:25:01 PM May 01 2023,93,58,0
09:25:05 PM May 01 2023,93,59,0
09:25:09 PM May 01 2023,93,59,0
09:25:13 PM May 01 2023,93,58,0
09:25:17 PM May 01 2023,93,57,0
09:25:21 PM May 01 2023,93,56,0
09:25:25 PM May 01 2023,93,55,0
09:25:29 PM May 01 2023,93,55,0
09:25:33 PM May 01 2023,94,55,0
09:25:37 PM May 01 2023,94,55,0
09:25:41 PM May 01 2023,93,54,0
09:25:45 PM May 01 2023,93,55,4
09:25:49 PM May 01 2023,94,50,5
09:25:53 PM May 01 2023,94,50,7
09:25:57 PM May 01 2023,93,52,0
09:26:01 PM May 01 2023,92,54,0
09:26:05 PM May 01 2023,92,60,0
09:26:09 PM May 01 2023,92,57,0
09:26:13 PM May 01 2023,92,56,0
09:26:17 PM May 01 2023,93,55,0
09:26:21 PM May 01 2023,94,54,0
09:26:25 PM May 01 2023,95,54,0
09:26:29 PM May 01 2023,96,54,0
09:26:33 PM May 01 2023,96,54,0
09:26:37 PM May 01 2023,96,55,0
09:26:41 PM May 01 2023,95,58,0
09:26:45 PM May 01 2023,94,59,0
09:26:49 PM May 01 2023,93,59,0
09:26:53 PM May 01 2023,93,60,0
09:26:57 PM May 01 2023,94,59,0
09:27:01 PM May 01 2023,94,58,0
09:27:05 PM May 01 2023,94,57,0
09:27:09 PM May 01 2023,94,57,11
09:27:13 PM May 01 2023,94,57,71
09:27:17 PM May 01 2023,95,58,11
09:27:21 PM May 01 2023,94,59,18
09:27:25 PM May 01 2023,93,59,0
09:27:29 PM May 01 2023,93,58,0
09:27:33 PM May 01 2023,93,57,0
09:27:37 PM May 01 2023,94,57,0
09:27:41 PM May 01 2023,95,56,0
09:27:45 PM May 01 2023,95,56,0
09:27:49 PM May 01 2023,95,56,0
09:27:53 PM May 01 2023,94,57,0
09:27:57 PM May 01 2023,94,59,0
09:28:01 PM May 01 2023,94,58,0
09:28:05 PM May 01 2023,94,59,0
09:28:09 PM May 01 2023,94,57,0
09:28:13 PM May 01 2023,93,57,0
09:28:17 PM May 01 2023,93,57,0
09:28:21 PM May 01 2023,93,57,0
09:28:25 PM May 01 2023,93,57,0
09:28:29 PM May 01 2023,94,56,0
09:28:33 PM May 01 2023,94,56,0
09:28:37 PM May 01 2023,94,56,0
09:28:41 PM May 01 2023,94,56,0
09:28:45 PM May 01 2023,94,56,0
09:28:49 PM May 01 2023,94,56,0
09:28:53 PM May 01 2023,93,55,0
09:28:57 PM May 01 2023,93,55,0
09:29:01 PM May 01 2023,93,55,0
09:29:05 PM May 01 2023,93,56,0
09:29:09 PM May 01 2023,93,56,0
09:29:13 PM May 01 2023,93,56,0
09:29:17 PM May 01 2023,93,49,0
09:29:21 PM May 01 2023,93,49,0
09:29:25 PM May 01 2023,93,57,0
09:29:29 PM May 01 2023,93,57,0
09:29:33 PM May 01 2023,93,57,0
09:29:37 PM May 01 2023,93,57,0
09:29:41 PM May 01 2023,93,57,0
09:29:45 PM May 01 2023,93,56,0
09:29:49 PM May 01 2023,93,56,0
09:29:53 PM May 01 2023,93,56,0
09:29:57 PM May 01 2023,93,56,0
09:30:01 PM May 01 2023,93,57,0
09:30:05 PM May 01 2023,93,56,0
09:30:09 PM May 01 2023,93,56,0
09:30:13 PM May 01 2023,93,54,0
09:30:17 PM May 01 2023,93,54,0
09:30:21 PM May 01 2023,93,54,0
09:30:25 PM May 01 2023,93,55,0
09:30:29 PM May 01 2023,93,55,0
09:30:33 PM May 01 2023,93,55,0
09:30:37 PM May 01 2023,93,56,0
09:30:41 PM May 01 2023,93,56,0
09:30:45 PM May 01 2023,93,56,0
09:30:49 PM May 01 2023,93,56,0
09:30:53 PM May 01 2023,93,56,0
09:30:57 PM May 01 2023,93,56,0
09:31:01 PM May 01 2023,93,56,0
09:31:05 PM May 01 2023,93,56,0
09:31:09 PM May 01 2023,93,57,0
09:31:13 PM May 01 2023,93,56,0
09:31:17 PM May 01 2023,93,56,0
09:31:21 PM May 01 2023,93,56,0
09:31:25 PM May 01 2023,93,56,0
09:31:29 PM May 01 2023,93,56,0
09:31:33 PM May 01 2023,93,56,0
09:31:37 PM May 01 2023,93,56,0
09:31:41 PM May 01 2023,93,56,0
09:31:45 PM May 01 2023,93,56,0
09:31:49 PM May 01 2023,93,56,0
09:31:53 PM May 01 2023,93,55,0
09:31:57 PM May 01 2023,93,56,0
09:32:01 PM May 01 2023,93,57,0
09:32:05 PM May 01 2023,92,58,1
09:32:09 PM May 01 2023,93,57,0
09:32:13 PM May 01 2023,93,57,0
09:32:17 PM May 01 2023,93,57,0
09:32:21 PM May 01 2023,93,58,0
09:32:25 PM May 01 2023,93,57,0
09:32:29 PM May 01 2023,93,56,0
09:32:33 PM May 01 2023,93,55,0
09:32:37 PM May 01 2023,93,54,0
09:32:41 PM May 01 2023,93,55,0
09:32:45 PM May 01 2023,93,55,0
09:32:49 PM May 01 2023,93,55,0
09:32:53 PM May 01 2023,93,56,0
09:32:57 PM May 01 2023,93,56,0
09:33:01 PM May 01 2023,93,56,0
09:33:05 PM May 01 2023,93,57,0
09:33:09 PM May 01 2023,93,58,0
09:33:13 PM May 01 2023,93,57,0
09:33:17 PM May 01 2023,93,57,0
09:33:21 PM May 01 2023,93,56,0
09:33:25 PM May 01 2023,93,56,0
09:33:29 PM May 01 2023,93,56,0
09:33:33 PM May 01 2023,93,56,0
09:33:37 PM May 01 2023,93,56,0
09:33:41 PM May 01 2023,93,55,0
09:33:45 PM May 01 2023,93,56,0
09:33:49 PM May 01 2023,93,57,0
09:33:53 PM May 01 2023,93,57,0
09:33:57 PM May 01 2023,93,57,0
09:34:01 PM May 01 2023,93,57,0
09:34:05 PM May 01 2023,93,57,0
09:34:09 PM May 01 2023,93,58,0
09:34:13 PM May 01 2023,93,57,0
09:34:17 PM May 01 2023,93,56,0
09:34:21 PM May 01 2023,93,56,0
09:34:25 PM May 01 2023,93,57,0
09:34:29 PM May 01 2023,93,58,0
09:34:33 PM May 01 2023,93,58,0
09:34:37 PM May 01 2023,93,57,0
09:34:41 PM May 01 2023,93,57,0
09:34:45 PM May 01 2023,93,56,0
09:34:49 PM May 01 2023,93,55,0
09:34:53 PM May 01 2023,93,56,0
09:34:57 PM May 01 2023,93,57,0
09:35:01 PM May 01 2023,93,57,0
09:35:05 PM May 01 2023,93,56,0
09:35:09 PM May 01 2023,93,57,0
09:35:13 PM May 01 2023,93,60,0
09:35:17 PM May 01 2023,93,59,0
09:35:21 PM May 01 2023,93,56,0
09:35:25 PM May 01 2023,93,56,0
09:35:29 PM May 01 2023,93,56,0
09:35:33 PM May 01 2023,93,56,0
09:35:37 PM May 01 2023,93,56,0
09:35:41 PM May 01 2023,93,55,0
09:35:45 PM May 01 2023,93,55,0
09:35:49 PM May 01 2023,93,57,0
09:35:53 PM May 01 2023,93,57,0
09:35:57 PM May 01 2023,93,56,0
09:36:01 PM May 01 2023,93,56,0
09:36:05 PM May 01 2023,93,56,0
09:36:09 PM May 01 2023,93,57,0
09:36:13 PM May 01 2023,93,57,0
09:36:17 PM May 01 2023,93,57,0
09:36:21 PM May 01 2023,93,56,0
09:36:25 PM May 01 2023,92,58,0
09:36:29 PM May 01 2023,92,58,0
09:36:33 PM May 01 2023,92,57,0
09:36:37 PM May 01 2023,92,56,0
09:36:41 PM May 01 2023,92,55,0
09:36:45 PM May 01 2023,92,55,0
09:36:49 PM May 01 2023,93,55,0
09:36:53 PM May 01 2023,94,55,0
09:36:57 PM May 01 2023,94,55,0
09:37:01 PM May 01 2023,93,55,0
09:37:05 PM May 01 2023,93,56,0
09:37:09 PM May 01 2023,93,57,0
09:37:13 PM May 01 2023,92,58,0
09:37:17 PM May 01 2023,92,58,0
09:37:21 PM May 01 2023,92,57,0
09:37:25 PM May 01 2023,92,57,0
09:37:29 PM May 01 2023,93,58,0
09:37:33 PM May 01 2023,93,58,0
09:37:37 PM May 01 2023,92,57,0
09:37:41 PM May 01 2023,92,57,0
09:37:45 PM May 01 2023,93,56,0
09:37:49 PM May 01 2023,93,56,0
09:37:53 PM May 01 2023,93,56,0
09:37:57 PM May 01 2023,93,57,0
09:38:01 PM May 01 2023,93,57,0
09:38:05 PM May 01 2023,92,57,0
09:38:09 PM May 01 2023,93,57,0
09:38:13 PM May 01 2023,93,57,1
09:38:17 PM May 01 2023,93,57,14
09:38:21 PM May 01 2023,93,57,5
09:38:25 PM May 01 2023,92,59,13
09:38:29 PM May 01 2023,92,60,0
09:38:33 PM May 01 2023,93,58,0
09:38:37 PM May 01 2023,94,56,0
09:38:41 PM May 01 2023,94,56,0
09:38:45 PM May 01 2023,94,56,0
09:38:49 PM May 01 2023,94,55,0
09:38:53 PM May 01 2023,94,55,0
09:38:57 PM May 01 2023,94,56,0
09:39:01 PM May 01 2023,94,56,0
09:39:05 PM May 01 2023,94,57,0
09:39:09 PM May 01 2023,94,57,0
09:39:13 PM May 01 2023,94,57,0
09:39:17 PM May 01 2023,94,57,0
09:39:21 PM May 01 2023,94,57,0
09:39:25 PM May 01 2023,94,57,0
09:39:29 PM May 01 2023,94,57,0
09:39:33 PM May 01 2023,94,57,0
09:39:37 PM May 01 2023,94,56,0
09:39:41 PM May 01 2023,94,56,0
09:39:45 PM May 01 2023,94,56,1
09:39:49 PM May 01 2023,94,56,0
09:39:53 PM May 01 2023,94,57,0
09:39:57 PM May 01 2023,94,56,0
09:40:01 PM May 01 2023,94,55,0
09:40:05 PM May 01 2023,94,54,0
09:40:09 PM May 01 2023,94,56,0
09:40:13 PM May 01 2023,94,56,0
09:40:17 PM May 01 2023,94,55,0
09:40:21 PM May 01 2023,94,55,0
09:40:25 PM May 01 2023,94,55,0
09:40:29 PM May 01 2023,93,56,0
09:40:33 PM May 01 2023,94,57,0
09:40:37 PM May 01 2023,94,57,0
09:40:41 PM May 01 2023,94,56,0
09:40:45 PM May 01 2023,96,56,0
09:40:49 PM May 01 2023,96,57,0
09:40:53 PM May 01 2023,95,56,0
09:40:57 PM May 01 2023,93,56,1
09:41:01 PM May 01 2023,93,55,0
09:41:05 PM May 01 2023,94,55,0
09:41:09 PM May 01 2023,93,56,0
09:41:13 PM May 01 2023,93,56,0
09:41:17 PM May 01 2023,93,57,4
09:41:21 PM May 01 2023,94,59,15
09:41:25 PM May 01 2023,94,59,13
09:41:29 PM May 01 2023,93,60,14
09:41:33 PM May 01 2023,93,62,1
09:41:37 PM May 01 2023,92,61,1
09:41:41 PM May 01 2023,93,60,0
09:41:45 PM May 01 2023,93,59,26
09:41:49 PM May 01 2023,94,59,6
09:41:53 PM May 01 2023,95,57,0
09:41:57 PM May 01 2023,96,56,0
09:42:01 PM May 01 2023,96,54,0
09:42:05 PM May 01 2023,96,54,0
09:42:09 PM May 01 2023,97,55,0
09:42:13 PM May 01 2023,96,56,0
09:42:17 PM May 01 2023,95,58,0
09:42:21 PM May 01 2023,94,59,0
09:42:25 PM May 01 2023,93,60,0
09:42:29 PM May 01 2023,93,61,0
09:42:33 PM May 01 2023,93,61,0
09:42:37 PM May 01 2023,93,60,0
09:42:41 PM May 01 2023,94,59,0
09:42:45 PM May 01 2023,94,59,0
09:42:49 PM May 01 2023,95,59,0
09:42:53 PM May 01 2023,95,58,0
09:42:57 PM May 01 2023,95,57,0
09:43:01 PM May 01 2023,95,55,0
09:43:05 PM May 01 2023,95,55,0
09:43:09 PM May 01 2023,95,55,0
09:43:13 PM May 01 2023,95,55,0
09:43:17 PM May 01 2023,94,55,0
09:43:21 PM May 01 2023,94,55,0
09:43:25 PM May 01 2023,94,55,0
09:43:29 PM May 01 2023,94,55,0
09:43:33 PM May 01 2023,93,56,0
09:43:37 PM May 01 2023,93,57,0
09:43:41 PM May 01 2023,93,57,0
09:43:45 PM May 01 2023,94,56,0
09:43:49 PM May 01 2023,94,56,0
09:43:53 PM May 01 2023,94,55,0
09:43:57 PM May 01 2023,94,55,0
09:44:01 PM May 01 2023,94,56,0
09:44:05 PM May 01 2023,94,57,0
09:44:09 PM May 01 2023,94,56,0
09:44:13 PM May 01 2023,94,55,0
09:44:17 PM May 01 2023,94,55,0
09:44:21 PM May 01 2023,94,55,0
09:44:25 PM May 01 2023,94,55,0
09:44:29 PM May 01 2023,93,56,0
09:44:33 PM May 01 2023,93,56,0
09:44:37 PM May 01 2023,93,56,0
09:44:41 PM May 01 2023,94,56,0
09:44:45 PM May 01 2023,94,57,0
09:44:49 PM May 01 2023,94,57,0
09:44:53 PM May 01 2023,94,57,0
09:44:57 PM May 01 2023,94,56,0
09:45:01 PM May 01 2023,94,55,0
09:45:05 PM May 01 2023,94,55,0
09:45:09 PM May 01 2023,94,55,0
09:45:13 PM May 01 2023,94,55,0
09:45:17 PM May 01 2023,94,56,0
09:45:21 PM May 01 2023,93,58,0
09:45:25 PM May 01 2023,93,58,0
09:45:29 PM May 01 2023,93,57,0
09:45:33 PM May 01 2023,93,58,0
09:45:37 PM May 01 2023,94,57,0
09:45:41 PM May 01 2023,94,55,0
09:45:45 PM May 01 2023,94,56,0
09:45:49 PM May 01 2023,94,56,0
09:45:53 PM May 01 2023,94,56,0
09:45:57 PM May 01 2023,94,55,0
09:46:01 PM May 01 2023,94,54,0
09:46:05 PM May 01 2023,94,54,0
09:46:09 PM May 01 2023,94,55,1
09:46:13 PM May 01 2023,94,57,0
09:46:17 PM May 01 2023,93,56,0
09:46:21 PM May 01 2023,93,55,0
09:46:25 PM May 01 2023,93,55,0
09:46:29 PM May 01 2023,94,55,0
09:46:33 PM May 01 2023,94,55,0
09:46:37 PM May 01 2023,94,55,0
09:46:41 PM May 01 2023,93,55,0
09:46:45 PM May 01 2023,93,57,0
09:46:49 PM May 01 2023,93,58,0
09:46:53 PM May 01 2023,93,57,0
09:46:57 PM May 01 2023,93,56,0
09:47:01 PM May 01 2023,93,56,0
09:47:05 PM May 01 2023,94,56,0
09:47:09 PM May 01 2023,94,57,0
09:47:13 PM May 01 2023,94,56,0
09:47:17 PM May 01 2023,94,55,0
09:47:21 PM May 01 2023,94,55,0
09:47:25 PM May 01 2023,94,55,0
09:47:29 PM May 01 2023,94,55,0
09:47:33 PM May 01 2023,94,56,0
09:47:37 PM May 01 2023,93,55,0
09:47:41 PM May 01 2023,93,55,0
09:47:45 PM May 01 2023,93,55,0
09:47:49 PM May 01 2023,93,56,0
09:47:53 PM May 01 2023,93,56,0
09:47:57 PM May 01 2023,93,56,0
09:48:01 PM May 01 2023,93,56,0
09:48:05 PM May 01 2023,93,57,0
09:48:09 PM May 01 2023,93,57,2
09:48:13 PM May 01 2023,93,57,0
09:48:17 PM May 01 2023,93,57,0
09:48:21 PM May 01 2023,93,56,0
09:48:25 PM May 01 2023,94,56,0
09:48:29 PM May 01 2023,94,57,4
09:48:33 PM May 01 2023,94,56,1
09:48:37 PM May 01 2023,94,56,0
09:48:41 PM May 01 2023,94,56,0
09:48:45 PM May 01 2023,94,56,0
09:48:49 PM May 01 2023,94,56,0
09:48:53 PM May 01 2023,94,56,0
09:48:57 PM May 01 2023,94,56,0
09:49:01 PM May 01 2023,94,56,0
09:49:05 PM May 01 2023,94,56,0
09:49:09 PM May 01 2023,94,56,0
09:49:13 PM May 01 2023,94,56,0
09:49:17 PM May 01 2023,94,56,0
09:49:21 PM May 01 2023,94,56,0
09:49:25 PM May 01 2023,94,58,1
09:49:29 PM May 01 2023,94,58,18
09:49:33 PM May 01 2023,93,63,7
09:49:37 PM May 01 2023,92,65,2
09:49:41 PM May 01 2023,92,64,0
09:49:45 PM May 01 2023,92,58,0
09:49:49 PM May 01 2023,93,57,0
09:49:53 PM May 01 2023,93,56,0
09:49:57 PM May 01 2023,93,55,0
09:50:01 PM May 01 2023,94,55,2
09:50:05 PM May 01 2023,94,55,0
09:50:09 PM May 01 2023,94,55,0
09:50:13 PM May 01 2023,94,55,0
09:50:17 PM May 01 2023,94,55,0
09:50:21 PM May 01 2023,93,55,1
09:50:25 PM May 01 2023,93,55,0
09:50:29 PM May 01 2023,92,55,1
09:50:33 PM May 01 2023,92,55,0
09:50:37 PM May 01 2023,92,56,0
09:50:41 PM May 01 2023,92,56,0
09:50:45 PM May 01 2023,92,57,0
09:50:49 PM May 01 2023,92,57,0
09:50:53 PM May 01 2023,92,56,0
09:50:57 PM May 01 2023,93,55,0
09:51:01 PM May 01 2023,93,55,0
09:51:05 PM May 01 2023,93,54,0
09:51:09 PM May 01 2023,93,55,0
09:51:13 PM May 01 2023,93,55,0
09:51:17 PM May 01 2023,93,55,0
09:51:21 PM May 01 2023,92,55,0
09:51:25 PM May 01 2023,92,55,0
09:51:29 PM May 01 2023,93,56,0
09:51:33 PM May 01 2023,92,55,0
09:51:37 PM May 01 2023,92,55,0
09:51:41 PM May 01 2023,92,56,1
09:51:45 PM May 01 2023,92,57,0
09:51:49 PM May 01 2023,92,57,0
09:51:53 PM May 01 2023,92,56,0
09:51:57 PM May 01 2023,92,55,0
09:52:01 PM May 01 2023,92,55,0
09:52:05 PM May 01 2023,92,55,0
09:52:09 PM May 01 2023,93,55,0
09:52:13 PM May 01 2023,92,56,0
09:52:17 PM May 01 2023,92,56,0
09:52:21 PM May 01 2023,92,56,0
09:52:25 PM May 01 2023,92,56,0
09:52:29 PM May 01 2023,92,55,0
09:52:33 PM May 01 2023,92,55,0
09:52:37 PM May 01 2023,92,55,0
09:52:41 PM May 01 2023,92,56,0
09:52:45 PM May 01 2023,92,57,0
09:52:49 PM May 01 2023,92,56,0
09:52:53 PM May 01 2023,92,56,0
09:52:57 PM May 01 2023,92,55,0
09:53:01 PM May 01 2023,92,55,0
09:53:05 PM May 01 2023,92,55,0
09:53:09 PM May 01 2023,92,55,0
09:53:13 PM May 01 2023,92,55,0
09:53:17 PM May 01 2023,92,56,0
09:53:21 PM May 01 2023,92,56,0
09:53:25 PM May 01 2023,92,55,0
09:53:29 PM May 01 2023,92,55,1
09:53:33 PM May 01 2023,92,55,0
09:53:37 PM May 01 2023,92,55,0
09:53:41 PM May 01 2023,92,56,0
09:53:45 PM May 01 2023,92,57,0
09:53:49 PM May 01 2023,92,56,0
09:53:53 PM May 01 2023,92,56,0
09:53:57 PM May 01 2023,91,55,0
09:54:01 PM May 01 2023,92,55,0
09:54:05 PM May 01 2023,94,55,0
09:54:09 PM May 01 2023,94,55,0
09:54:13 PM May 01 2023,93,56,0
09:54:17 PM May 01 2023,92,56,0
09:54:21 PM May 01 2023,92,56,0
09:54:25 PM May 01 2023,92,57,0
09:54:29 PM May 01 2023,92,57,0
09:54:33 PM May 01 2023,92,57,0
09:54:37 PM May 01 2023,92,57,0
09:54:41 PM May 01 2023,92,56,0
09:54:45 PM May 01 2023,92,56,0
09:54:49 PM May 01 2023,93,55,0
09:54:53 PM May 01 2023,93,55,0
09:54:57 PM May 01 2023,93,55,0
09:55:01 PM May 01 2023,92,56,0
09:55:05 PM May 01 2023,92,56,0
09:55:09 PM May 01 2023,91,55,0
09:55:13 PM May 01 2023,92,55,0
09:55:17 PM May 01 2023,92,55,0
09:55:21 PM May 01 2023,93,56,0
09:55:25 PM May 01 2023,93,56,0
09:55:29 PM May 01 2023,92,56,0
09:55:33 PM May 01 2023,92,55,0
09:55:37 PM May 01 2023,93,55,1
09:55:41 PM May 01 2023,93,55,0
09:55:45 PM May 01 2023,93,55,0
09:55:49 PM May 01 2023,93,57,0
09:55:53 PM May 01 2023,92,58,0
09:55:57 PM May 01 2023,92,57,0
09:56:01 PM May 01 2023,92,56,0
09:56:05 PM May 01 2023,92,55,0
09:56:09 PM May 01 2023,93,55,0
09:56:13 PM May 01 2023,93,55,0
09:56:17 PM May 01 2023,93,55,0
09:56:21 PM May 01 2023,93,55,0
09:56:25 PM May 01 2023,93,55,0
09:56:29 PM May 01 2023,93,55,0
09:56:33 PM May 01 2023,93,55,0
09:56:37 PM May 01 2023,94,56,0
09:56:41 PM May 01 2023,94,55,0
09:56:45 PM May 01 2023,94,55,0
09:56:49 PM May 01 2023,94,55,0
09:56:53 PM May 01 2023,94,55,0
09:56:57 PM May 01 2023,94,56,0
09:57:01 PM May 01 2023,94,56,0
09:57:05 PM May 01 2023,94,55,0
09:57:09 PM May 01 2023,94,55,0
09:57:13 PM May 01 2023,95,55,0
09:57:17 PM May 01 2023,95,55,4
09:57:21 PM May 01 2023,95,57,0
09:57:25 PM May 01 2023,94,57,0
09:57:29 PM May 01 2023,93,56,0
09:57:33 PM May 01 2023,93,55,0
09:57:37 PM May 01 2023,94,55,0
09:57:41 PM May 01 2023,94,55,0
09:57:45 PM May 01 2023,94,55,0
09:57:49 PM May 01 2023,95,55,0
09:57:53 PM May 01 2023,95,55,0
09:57:57 PM May 01 2023,95,55,0
09:58:01 PM May 01 2023,95,55,0
09:58:05 PM May 01 2023,94,55,0
09:58:09 PM May 01 2023,94,55,0
09:58:13 PM May 01 2023,94,56,0
09:58:17 PM May 01 2023,94,56,0
09:58:21 PM May 01 2023,94,56,0
09:58:25 PM May 01 2023,95,56,0
09:58:29 PM May 01 2023,95,56,0
09:58:33 PM May 01 2023,95,57,0
09:58:37 PM May 01 2023,95,58,0
09:58:41 PM May 01 2023,95,57,0
09:58:45 PM May 01 2023,95,56,0
09:58:49 PM May 01 2023,95,55,0
09:58:53 PM May 01 2023,95,55,0
09:58:57 PM May 01 2023,95,55,0
09:59:01 PM May 01 2023,95,55,0
09:59:05 PM May 01 2023,95,55,0
09:59:09 PM May 01 2023,94,55,0
09:59:13 PM May 01 2023,94,55,0
09:59:17 PM May 01 2023,94,55,0
09:59:21 PM May 01 2023,94,55,0
09:59:25 PM May 01 2023,94,55,0
09:59:29 PM May 01 2023,94,56,0
09:59:33 PM May 01 2023,94,56,0
09:59:37 PM May 01 2023,94,56,0
09:59:41 PM May 01 2023,94,56,0
09:59:45 PM May 01 2023,95,55,0
09:59:49 PM May 01 2023,95,55,0
09:59:53 PM May 01 2023,95,55,0
09:59:57 PM May 01 2023,95,55,0
10:00:01 PM May 01 2023,95,55,0
10:00:05 PM May 01 2023,94,55,0
10:00:09 PM May 01 2023,94,58,1
10:00:13 PM May 01 2023,94,59,0
10:00:17 PM May 01 2023,94,57,0
10:00:21 PM May 01 2023,94,56,0
10:00:25 PM May 01 2023,95,55,0
10:00:29 PM May 01 2023,95,55,0
10:00:33 PM May 01 2023,95,55,0
10:00:37 PM May 01 2023,95,54,0
10:00:41 PM May 01 2023,95,55,0
10:00:45 PM May 01 2023,95,55,0
10:00:49 PM May 01 2023,94,55,0
10:00:53 PM May 01 2023,94,55,1
10:00:57 PM May 01 2023,95,55,0
10:01:01 PM May 01 2023,95,55,0
10:01:05 PM May 01 2023,95,55,0
10:01:09 PM May 01 2023,94,56,0
10:01:13 PM May 01 2023,94,56,0
10:01:17 PM May 01 2023,94,56,0
10:01:21 PM May 01 2023,95,56,0
10:01:25 PM May 01 2023,94,56,0
10:01:29 PM May 01 2023,94,57,0
10:01:33 PM May 01 2023,94,58,0
10:01:37 PM May 01 2023,94,57,0
10:01:41 PM May 01 2023,95,56,0
10:01:45 PM May 01 2023,95,56,0
10:01:49 PM May 01 2023,95,55,0
10:01:53 PM May 01 2023,95,54,0
10:01:57 PM May 01 2023,95,55,0
10:02:01 PM May 01 2023,95,56,1
10:02:05 PM May 01 2023,94,57,0
10:02:09 PM May 01 2023,94,56,0
10:02:13 PM May 01 2023,95,56,0
10:02:17 PM May 01 2023,95,56,0
10:02:21 PM May 01 2023,95,56,0
10:02:25 PM May 01 2023,95,56,0
10:02:29 PM May 01 2023,95,56,0
10:02:33 PM May 01 2023,95,56,0
10:02:37 PM May 01 2023,95,56,1
10:02:41 PM May 01 2023,95,55,0
10:02:45 PM May 01 2023,95,55,0
10:02:49 PM May 01 2023,95,56,0
10:02:53 PM May 01 2023,94,56,0
10:02:57 PM May 01 2023,95,56,0
10:03:01 PM May 01 2023,95,56,1
10:03:05 PM May 01 2023,95,56,0
10:03:09 PM May 01 2023,95,56,0
10:03:13 PM May 01 2023,95,56,0
10:03:17 PM May 01 2023,94,56,0
10:03:21 PM May 01 2023,94,55,1
10:03:25 PM May 01 2023,95,55,0
10:03:29 PM May 01 2023,95,55,1
10:03:33 PM May 01 2023,95,56,0
10:03:37 PM May 01 2023,95,56,0
10:03:41 PM May 01 2023,95,56,0
10:03:45 PM May 01 2023,95,56,0
10:03:49 PM May 01 2023,95,55,0
10:03:53 PM May 01 2023,95,55,0
10:03:57 PM May 01 2023,95,55,0
10:04:01 PM May 01 2023,95,55,0
10:04:05 PM May 01 2023,95,56,0
10:04:09 PM May 01 2023,95,57,0
10:04:13 PM May 01 2023,95,56,0
10:04:17 PM May 01 2023,95,55,0
10:04:21 PM May 01 2023,95,55,0
10:04:25 PM May 01 2023,95,55,0
10:04:29 PM May 01 2023,95,56,0
10:04:33 PM May 01 2023,94,57,9
10:04:37 PM May 01 2023,94,60,10
10:04:41 PM May 01 2023,96,61,3
10:04:45 PM May 01 2023,96,63,14
10:04:49 PM May 01 2023,96,63,5
10:04:53 PM May 01 2023,96,65,2
10:04:57 PM May 01 2023,96,65,46
10:05:01 PM May 01 2023,96,67,2
10:05:05 PM May 01 2023,95,64,0
10:05:09 PM May 01 2023,95,60,0
10:05:13 PM May 01 2023,95,59,0
10:05:17 PM May 01 2023,95,59,0
10:05:21 PM May 01 2023,95,59,0
10:05:25 PM May 01 2023,95,58,0
10:05:29 PM May 01 2023,95,57,0
10:05:33 PM May 01 2023,95,56,0
10:05:37 PM May 01 2023,94,57,0
10:05:41 PM May 01 2023,94,58,0
10:05:45 PM May 01 2023,93,58,0
10:05:49 PM May 01 2023,93,58,0
10:05:53 PM May 01 2023,93,57,0
10:05:57 PM May 01 2023,93,57,0
10:06:01 PM May 01 2023,93,57,0
