Time,Oxygen Level,Pulse Rate,Motion
06:13:09 AM Jun 08 2023,97,57,0
06:13:13 AM Jun 08 2023,97,56,0
06:13:17 AM Jun 08 2023,97,55,0
06:13:21 AM Jun 08 2023,97,54,0
06:13:25 AM Jun 08 2023,97,52,0
06:13:29 AM Jun 08 2023,97,52,0
06:13:33 AM Jun 08 2023,97,54,0
06:13:37 AM Jun 08 2023,97,55,0
06:13:41 AM Jun 08 2023,97,55,0
06:13:45 AM Jun 08 2023,97,55,0
06:13:49 AM Jun 08 2023,97,55,0
06:13:53 AM Jun 08 2023,97,54,0
06:13:57 AM Jun 08 2023,97,55,0
06:14:01 AM Jun 08 2023,97,55,0
06:14:05 AM Jun 08 2023,97,56,0
06:14:09 AM Jun 08 2023,97,56,0
06:14:13 AM Jun 08 2023,97,56,0
06:14:17 AM Jun 08 2023,97,56,0
06:14:21 AM Jun 08 2023,97,56,0
06:14:25 AM Jun 08 2023,97,55,0
06:14:29 AM Jun 08 2023,97,55,0
06:14:33 AM Jun 08 2023,97,55,0
06:14:37 AM Jun 08 2023,97,55,0
06:14:41 AM Jun 08 2023,97,55,0
06:14:45 AM Jun 08 2023,97,55,0
06:14:49 AM Jun 08 2023,97,55,0
06:14:53 AM Jun 08 2023,97,55,0
06:14:57 AM Jun 08 2023,97,56,0
06:15:01 AM Jun 08 2023,97,56,0
06:15:05 AM Jun 08 2023,97,56,0
06:15:09 AM Jun 08 2023,97,55,0
06:15:13 AM Jun 08 2023,97,55,0
06:15:17 AM Jun 08 2023,97,55,0
06:15:21 AM Jun 08 2023,97,55,0
06:15:25 AM Jun 08 2023,97,56,0
06:15:29 AM Jun 08 2023,97,57,0
06:15:33 AM Jun 08 2023,97,57,0
06:15:37 AM Jun 08 2023,97,56,0
06:15:41 AM Jun 08 2023,97,55,0
06:15:45 AM Jun 08 2023,97,55,0
06:15:49 AM Jun 08 2023,97,60,0
06:15:53 AM Jun 08 2023,97,59,0
06:15:57 AM Jun 08 2023,98,56,0
06:16:01 AM Jun 08 2023,98,56,11
06:16:05 AM Jun 08 2023,98,56,4
06:16:09 AM Jun 08 2023,98,56,0
06:16:13 AM Jun 08 2023,98,56,0
06:16:17 AM Jun 08 2023,98,61,0
06:16:21 AM Jun 08 2023,98,59,0
06:16:25 AM Jun 08 2023,98,56,0
06:16:29 AM Jun 08 2023,98,54,0
06:16:33 AM Jun 08 2023,98,55,0
06:16:37 AM Jun 08 2023,97,55,0
06:16:41 AM Jun 08 2023,98,52,0
06:16:45 AM Jun 08 2023,98,52,0
06:16:49 AM Jun 08 2023,98,53,0
06:16:53 AM Jun 08 2023,98,53,0
06:16:57 AM Jun 08 2023,98,54,0
06:17:01 AM Jun 08 2023,98,54,0
06:17:05 AM Jun 08 2023,98,55,0
06:17:09 AM Jun 08 2023,97,54,0
06:17:13 AM Jun 08 2023,97,54,0
06:17:17 AM Jun 08 2023,97,55,0
06:17:21 AM Jun 08 2023,97,55,0
06:17:25 AM Jun 08 2023,97,56,0
06:17:29 AM Jun 08 2023,97,56,0
06:17:33 AM Jun 08 2023,97,55,0
06:17:37 AM Jun 08 2023,98,55,0
06:17:41 AM Jun 08 2023,98,55,0
06:17:45 AM Jun 08 2023,98,55,0
06:17:49 AM Jun 08 2023,98,57,0
06:17:53 AM Jun 08 2023,98,62,0
06:17:57 AM Jun 08 2023,98,62,0
06:18:01 AM Jun 08 2023,98,68,0
06:18:05 AM Jun 08 2023,98,63,0
06:18:09 AM Jun 08 2023,98,58,0
06:18:13 AM Jun 08 2023,98,57,0
06:18:17 AM Jun 08 2023,98,57,0
06:18:21 AM Jun 08 2023,97,56,0
06:18:25 AM Jun 08 2023,97,56,0
06:18:29 AM Jun 08 2023,97,56,0
06:18:33 AM Jun 08 2023,97,56,0
06:18:37 AM Jun 08 2023,97,56,0
06:18:41 AM Jun 08 2023,97,57,0
06:18:45 AM Jun 08 2023,97,57,0
06:18:49 AM Jun 08 2023,97,55,0
06:18:53 AM Jun 08 2023,97,54,0
06:18:57 AM Jun 08 2023,97,54,0
06:19:01 AM Jun 08 2023,97,55,0
06:19:05 AM Jun 08 2023,97,56,0
06:19:09 AM Jun 08 2023,97,56,0
06:19:13 AM Jun 08 2023,97,56,0
06:19:17 AM Jun 08 2023,97,55,0
06:19:21 AM Jun 08 2023,97,56,0
06:19:25 AM Jun 08 2023,97,58,0
06:19:29 AM Jun 08 2023,98,54,0
06:19:33 AM Jun 08 2023,98,51,0
06:19:37 AM Jun 08 2023,98,49,0
06:19:41 AM Jun 08 2023,98,53,0
06:19:45 AM Jun 08 2023,98,55,0
06:19:49 AM Jun 08 2023,98,56,0
06:19:53 AM Jun 08 2023,98,56,0
06:19:57 AM Jun 08 2023,97,56,0
06:20:01 AM Jun 08 2023,97,56,0
06:20:05 AM Jun 08 2023,97,56,0
06:20:09 AM Jun 08 2023,97,56,0
06:20:13 AM Jun 08 2023,97,57,0
06:20:17 AM Jun 08 2023,98,58,0
06:20:21 AM Jun 08 2023,98,59,0
06:20:25 AM Jun 08 2023,98,54,0
06:20:29 AM Jun 08 2023,98,55,0
06:20:33 AM Jun 08 2023,98,55,0
06:20:37 AM Jun 08 2023,98,50,0
06:20:41 AM Jun 08 2023,98,50,0
06:20:45 AM Jun 08 2023,98,55,0
06:20:49 AM Jun 08 2023,97,55,0
06:20:53 AM Jun 08 2023,97,55,0
06:20:57 AM Jun 08 2023,97,55,0
06:21:01 AM Jun 08 2023,97,57,0
06:21:05 AM Jun 08 2023,97,58,0
06:21:09 AM Jun 08 2023,97,57,0
06:21:13 AM Jun 08 2023,97,52,0
06:21:17 AM Jun 08 2023,97,49,0
06:21:21 AM Jun 08 2023,97,53,0
06:21:25 AM Jun 08 2023,97,56,0
06:21:29 AM Jun 08 2023,97,56,0
06:21:33 AM Jun 08 2023,97,57,0
06:21:37 AM Jun 08 2023,98,57,0
06:21:41 AM Jun 08 2023,98,53,0
06:21:45 AM Jun 08 2023,98,50,0
06:21:49 AM Jun 08 2023,98,55,0
06:21:53 AM Jun 08 2023,98,55,0
06:21:57 AM Jun 08 2023,98,55,0
06:22:01 AM Jun 08 2023,97,54,0
06:22:05 AM Jun 08 2023,98,51,0
06:22:09 AM Jun 08 2023,98,48,0
06:22:13 AM Jun 08 2023,98,46,0
06:22:17 AM Jun 08 2023,97,46,0
06:22:21 AM Jun 08 2023,97,48,0
06:22:25 AM Jun 08 2023,97,51,0
06:22:29 AM Jun 08 2023,97,50,0
06:22:33 AM Jun 08 2023,97,49,0
06:22:37 AM Jun 08 2023,97,54,0
06:22:41 AM Jun 08 2023,97,55,0
06:22:45 AM Jun 08 2023,97,52,0
06:22:49 AM Jun 08 2023,98,53,0
06:22:53 AM Jun 08 2023,98,53,0
06:22:57 AM Jun 08 2023,98,55,0
06:23:01 AM Jun 08 2023,97,56,0
06:23:05 AM Jun 08 2023,97,56,0
06:23:09 AM Jun 08 2023,98,49,0
06:23:13 AM Jun 08 2023,98,51,0
06:23:17 AM Jun 08 2023,98,53,0
06:23:21 AM Jun 08 2023,98,53,0
06:23:25 AM Jun 08 2023,97,53,0
06:23:29 AM Jun 08 2023,97,55,0
06:23:33 AM Jun 08 2023,97,54,0
06:23:37 AM Jun 08 2023,97,54,0
06:23:41 AM Jun 08 2023,97,55,0
06:23:45 AM Jun 08 2023,97,56,0
06:23:49 AM Jun 08 2023,98,55,0
06:23:53 AM Jun 08 2023,98,54,0
06:23:57 AM Jun 08 2023,98,54,0
06:24:01 AM Jun 08 2023,97,54,0
06:24:05 AM Jun 08 2023,97,55,0
06:24:09 AM Jun 08 2023,97,56,0
06:24:13 AM Jun 08 2023,97,56,0
06:24:17 AM Jun 08 2023,97,56,0
06:24:21 AM Jun 08 2023,97,56,0
06:24:25 AM Jun 08 2023,97,54,0
06:24:29 AM Jun 08 2023,97,51,0
06:24:33 AM Jun 08 2023,97,52,0
06:24:37 AM Jun 08 2023,97,53,0
06:24:41 AM Jun 08 2023,97,56,0
06:24:45 AM Jun 08 2023,97,56,0
06:24:49 AM Jun 08 2023,97,55,0
06:24:53 AM Jun 08 2023,97,55,0
06:24:57 AM Jun 08 2023,98,56,0
06:25:01 AM Jun 08 2023,97,55,0
06:25:05 AM Jun 08 2023,97,54,0
06:25:09 AM Jun 08 2023,97,55,0
06:25:13 AM Jun 08 2023,97,56,0
06:25:17 AM Jun 08 2023,98,57,0
06:25:21 AM Jun 08 2023,98,55,0
06:25:25 AM Jun 08 2023,98,54,0
06:25:29 AM Jun 08 2023,98,54,0
06:25:33 AM Jun 08 2023,98,56,0
06:25:37 AM Jun 08 2023,98,57,0
06:25:41 AM Jun 08 2023,98,56,0
06:25:45 AM Jun 08 2023,97,56,0
06:25:49 AM Jun 08 2023,97,55,2
06:25:53 AM Jun 08 2023,97,52,0
06:25:57 AM Jun 08 2023,97,52,0
06:26:01 AM Jun 08 2023,97,46,0
06:26:05 AM Jun 08 2023,97,49,0
06:26:09 AM Jun 08 2023,97,50,0
06:26:13 AM Jun 08 2023,98,49,0
06:26:17 AM Jun 08 2023,98,45,0
06:26:21 AM Jun 08 2023,97,48,0
06:26:25 AM Jun 08 2023,98,48,0
06:26:29 AM Jun 08 2023,98,46,0
06:26:33 AM Jun 08 2023,98,50,0
06:26:37 AM Jun 08 2023,98,50,0
06:26:41 AM Jun 08 2023,98,47,0
06:26:45 AM Jun 08 2023,98,45,0
06:26:49 AM Jun 08 2023,98,49,0
06:26:53 AM Jun 08 2023,98,52,0
06:26:57 AM Jun 08 2023,98,52,0
06:27:01 AM Jun 08 2023,98,51,0
06:27:05 AM Jun 08 2023,98,47,0
06:27:09 AM Jun 08 2023,99,48,0
06:27:13 AM Jun 08 2023,98,48,0
06:27:17 AM Jun 08 2023,98,45,0
06:27:21 AM Jun 08 2023,98,45,0
06:27:25 AM Jun 08 2023,98,47,0
06:27:29 AM Jun 08 2023,97,48,0
06:27:33 AM Jun 08 2023,97,49,0
06:27:37 AM Jun 08 2023,96,56,0
06:27:41 AM Jun 08 2023,96,57,0
06:27:45 AM Jun 08 2023,97,58,0
06:27:49 AM Jun 08 2023,97,56,0
06:27:53 AM Jun 08 2023,97,56,0
06:27:57 AM Jun 08 2023,97,55,0
06:28:01 AM Jun 08 2023,97,54,0
06:28:05 AM Jun 08 2023,97,55,0
06:28:09 AM Jun 08 2023,97,55,0
06:28:13 AM Jun 08 2023,96,55,0
06:28:17 AM Jun 08 2023,96,54,0
06:28:21 AM Jun 08 2023,97,55,0
06:28:25 AM Jun 08 2023,97,56,0
06:28:29 AM Jun 08 2023,97,58,0
06:28:33 AM Jun 08 2023,96,59,0
06:28:37 AM Jun 08 2023,96,58,0
06:28:41 AM Jun 08 2023,97,54,0
06:28:45 AM Jun 08 2023,97,53,0
06:28:49 AM Jun 08 2023,97,54,0
06:28:53 AM Jun 08 2023,97,55,0
06:28:57 AM Jun 08 2023,95,53,0
06:29:01 AM Jun 08 2023,94,58,0
06:29:05 AM Jun 08 2023,95,62,0
06:29:09 AM Jun 08 2023,96,62,0
06:29:13 AM Jun 08 2023,96,62,0
06:29:17 AM Jun 08 2023,97,62,0
06:29:21 AM Jun 08 2023,97,62,0
06:29:25 AM Jun 08 2023,97,62,0
06:29:29 AM Jun 08 2023,97,62,0
06:29:33 AM Jun 08 2023,97,62,2
06:29:37 AM Jun 08 2023,97,62,0
06:29:41 AM Jun 08 2023,97,63,0
06:29:45 AM Jun 08 2023,98,57,0
06:29:49 AM Jun 08 2023,98,57,0
06:29:53 AM Jun 08 2023,98,56,0
06:29:57 AM Jun 08 2023,98,55,0
06:30:01 AM Jun 08 2023,98,54,0
06:30:05 AM Jun 08 2023,98,55,0
06:30:09 AM Jun 08 2023,97,58,0
06:30:13 AM Jun 08 2023,97,61,0
06:30:17 AM Jun 08 2023,97,60,0
06:30:21 AM Jun 08 2023,97,58,0
06:30:25 AM Jun 08 2023,97,60,0
06:30:29 AM Jun 08 2023,97,60,0
06:30:33 AM Jun 08 2023,97,59,0
06:30:37 AM Jun 08 2023,97,55,0
06:30:41 AM Jun 08 2023,98,50,0
06:30:45 AM Jun 08 2023,98,52,0
06:30:49 AM Jun 08 2023,98,54,0
06:30:53 AM Jun 08 2023,98,56,0
06:30:57 AM Jun 08 2023,98,56,0
06:31:01 AM Jun 08 2023,97,56,0
06:31:05 AM Jun 08 2023,97,56,0
06:31:09 AM Jun 08 2023,97,55,0
06:31:13 AM Jun 08 2023,98,54,0
06:31:17 AM Jun 08 2023,97,54,0
06:31:21 AM Jun 08 2023,97,54,0
06:31:25 AM Jun 08 2023,97,54,0
06:31:29 AM Jun 08 2023,97,56,0
06:31:33 AM Jun 08 2023,97,56,0
06:31:37 AM Jun 08 2023,97,57,0
06:31:41 AM Jun 08 2023,97,58,0
06:31:45 AM Jun 08 2023,97,59,0
06:31:49 AM Jun 08 2023,97,59,0
06:31:53 AM Jun 08 2023,97,58,0
06:31:57 AM Jun 08 2023,97,57,0
06:32:01 AM Jun 08 2023,97,58,0
06:32:05 AM Jun 08 2023,97,58,0
06:32:09 AM Jun 08 2023,97,58,0
06:32:13 AM Jun 08 2023,97,56,0
06:32:17 AM Jun 08 2023,97,56,0
06:32:21 AM Jun 08 2023,97,57,0
06:32:25 AM Jun 08 2023,97,58,0
06:32:29 AM Jun 08 2023,97,58,0
06:32:33 AM Jun 08 2023,97,58,0
06:32:37 AM Jun 08 2023,97,59,0
06:32:41 AM Jun 08 2023,97,60,0
06:32:45 AM Jun 08 2023,97,63,0
06:32:49 AM Jun 08 2023,96,66,0
06:32:53 AM Jun 08 2023,96,67,0
06:32:57 AM Jun 08 2023,96,65,0
06:33:01 AM Jun 08 2023,97,64,0
06:33:05 AM Jun 08 2023,97,64,0
06:33:09 AM Jun 08 2023,97,64,0
06:33:13 AM Jun 08 2023,96,64,0
06:33:17 AM Jun 08 2023,96,65,0
06:33:21 AM Jun 08 2023,96,65,0
06:33:25 AM Jun 08 2023,96,65,0
06:33:29 AM Jun 08 2023,97,67,0
06:33:33 AM Jun 08 2023,97,68,0
06:33:37 AM Jun 08 2023,97,69,0
06:33:41 AM Jun 08 2023,97,69,0
06:33:45 AM Jun 08 2023,97,68,0
06:33:49 AM Jun 08 2023,97,63,0
06:33:53 AM Jun 08 2023,98,61,0
06:33:57 AM Jun 08 2023,98,59,0
06:34:01 AM Jun 08 2023,98,59,0
06:34:05 AM Jun 08 2023,98,60,0
06:34:09 AM Jun 08 2023,97,60,0
06:34:13 AM Jun 08 2023,97,59,0
06:34:17 AM Jun 08 2023,97,58,0
06:34:21 AM Jun 08 2023,97,57,0
06:34:25 AM Jun 08 2023,97,57,0
06:34:29 AM Jun 08 2023,97,57,0
06:34:33 AM Jun 08 2023,97,58,0
06:34:37 AM Jun 08 2023,97,58,0
06:34:41 AM Jun 08 2023,97,57,0
06:34:45 AM Jun 08 2023,97,57,0
06:34:49 AM Jun 08 2023,97,58,0
06:34:53 AM Jun 08 2023,97,59,0
06:34:57 AM Jun 08 2023,96,59,0
06:35:01 AM Jun 08 2023,96,60,0
06:35:05 AM Jun 08 2023,96,59,0
06:35:09 AM Jun 08 2023,97,59,0
06:35:13 AM Jun 08 2023,97,59,0
06:35:17 AM Jun 08 2023,97,58,0
06:35:21 AM Jun 08 2023,97,59,0
06:35:25 AM Jun 08 2023,96,61,0
06:35:29 AM Jun 08 2023,95,63,0
06:35:33 AM Jun 08 2023,95,64,0
06:35:37 AM Jun 08 2023,96,61,0
06:35:41 AM Jun 08 2023,96,60,0
06:35:45 AM Jun 08 2023,96,60,0
06:35:49 AM Jun 08 2023,96,60,0
06:35:53 AM Jun 08 2023,95,59,0
06:35:57 AM Jun 08 2023,94,59,0
06:36:01 AM Jun 08 2023,94,61,0
06:36:05 AM Jun 08 2023,95,65,0
06:36:09 AM Jun 08 2023,95,68,0
06:36:13 AM Jun 08 2023,96,71,0
06:36:17 AM Jun 08 2023,96,75,0
06:36:21 AM Jun 08 2023,97,74,0
06:36:25 AM Jun 08 2023,97,65,0
06:36:29 AM Jun 08 2023,97,58,0
06:36:33 AM Jun 08 2023,97,56,0
06:36:37 AM Jun 08 2023,97,59,0
06:36:41 AM Jun 08 2023,97,59,0
06:36:45 AM Jun 08 2023,97,58,0
06:36:49 AM Jun 08 2023,97,58,0
06:36:53 AM Jun 08 2023,97,60,0
06:36:57 AM Jun 08 2023,97,60,0
06:37:01 AM Jun 08 2023,97,59,0
06:37:05 AM Jun 08 2023,97,58,0
06:37:09 AM Jun 08 2023,97,58,0
06:37:13 AM Jun 08 2023,97,58,0
06:37:17 AM Jun 08 2023,97,57,0
06:37:21 AM Jun 08 2023,97,57,0
06:37:25 AM Jun 08 2023,97,57,0
06:37:29 AM Jun 08 2023,97,57,0
06:37:33 AM Jun 08 2023,97,57,0
06:37:37 AM Jun 08 2023,97,58,0
06:37:41 AM Jun 08 2023,97,58,0
06:37:45 AM Jun 08 2023,97,57,0
06:37:49 AM Jun 08 2023,97,58,0
06:37:53 AM Jun 08 2023,97,60,0
06:37:57 AM Jun 08 2023,97,62,0
06:38:01 AM Jun 08 2023,98,60,0
06:38:05 AM Jun 08 2023,98,56,0
06:38:09 AM Jun 08 2023,98,54,0
06:38:13 AM Jun 08 2023,98,54,0
06:38:17 AM Jun 08 2023,98,56,0
06:38:21 AM Jun 08 2023,97,57,0
06:38:25 AM Jun 08 2023,97,58,0
06:38:29 AM Jun 08 2023,97,58,0
06:38:33 AM Jun 08 2023,97,58,0
06:38:37 AM Jun 08 2023,98,59,0
06:38:41 AM Jun 08 2023,98,59,0
06:38:45 AM Jun 08 2023,97,60,0
06:38:49 AM Jun 08 2023,97,64,0
06:38:53 AM Jun 08 2023,97,66,0
06:38:57 AM Jun 08 2023,97,66,0
06:39:01 AM Jun 08 2023,97,67,0
06:39:05 AM Jun 08 2023,97,68,0
06:39:09 AM Jun 08 2023,98,67,0
06:39:13 AM Jun 08 2023,98,65,0
06:39:17 AM Jun 08 2023,97,63,0
06:39:21 AM Jun 08 2023,97,64,0
06:39:25 AM Jun 08 2023,97,65,0
06:39:29 AM Jun 08 2023,97,65,0
06:39:33 AM Jun 08 2023,96,65,0
06:39:37 AM Jun 08 2023,97,68,0
06:39:41 AM Jun 08 2023,97,68,0
06:39:45 AM Jun 08 2023,98,67,0
06:39:49 AM Jun 08 2023,97,64,0
06:39:53 AM Jun 08 2023,98,62,0
06:39:57 AM Jun 08 2023,98,60,0
06:40:01 AM Jun 08 2023,98,59,0
06:40:05 AM Jun 08 2023,98,58,0
06:40:09 AM Jun 08 2023,97,56,0
06:40:13 AM Jun 08 2023,97,58,0
06:40:17 AM Jun 08 2023,97,58,0
06:40:21 AM Jun 08 2023,97,59,0
06:40:25 AM Jun 08 2023,97,61,0
06:40:29 AM Jun 08 2023,97,64,0
06:40:33 AM Jun 08 2023,97,65,0
06:40:37 AM Jun 08 2023,97,64,0
06:40:41 AM Jun 08 2023,97,64,0
06:40:45 AM Jun 08 2023,97,64,0
06:40:49 AM Jun 08 2023,97,65,0
06:40:53 AM Jun 08 2023,97,65,0
06:40:57 AM Jun 08 2023,97,66,0
06:41:01 AM Jun 08 2023,97,67,0
06:41:05 AM Jun 08 2023,97,66,0
06:41:09 AM Jun 08 2023,96,66,0
06:41:13 AM Jun 08 2023,96,67,0
06:41:17 AM Jun 08 2023,96,66,0
06:41:21 AM Jun 08 2023,97,67,0
06:41:25 AM Jun 08 2023,97,66,0
06:41:29 AM Jun 08 2023,97,66,0
06:41:33 AM Jun 08 2023,97,66,0
06:41:37 AM Jun 08 2023,97,67,0
06:41:41 AM Jun 08 2023,97,67,0
06:41:45 AM Jun 08 2023,97,67,0
06:41:49 AM Jun 08 2023,97,67,0
06:41:53 AM Jun 08 2023,97,67,0
06:41:57 AM Jun 08 2023,97,65,0
06:42:01 AM Jun 08 2023,97,63,0
06:42:05 AM Jun 08 2023,97,64,0
06:42:09 AM Jun 08 2023,97,66,0
06:42:13 AM Jun 08 2023,97,68,0
06:42:17 AM Jun 08 2023,97,72,0
06:42:21 AM Jun 08 2023,98,73,0
06:42:25 AM Jun 08 2023,98,72,0
06:42:29 AM Jun 08 2023,98,71,0
06:42:33 AM Jun 08 2023,97,69,0
06:42:37 AM Jun 08 2023,98,68,0
06:42:41 AM Jun 08 2023,97,67,0
06:42:45 AM Jun 08 2023,97,67,0
06:42:49 AM Jun 08 2023,97,64,0
06:42:53 AM Jun 08 2023,97,61,0
06:42:57 AM Jun 08 2023,97,61,3
06:43:01 AM Jun 08 2023,97,61,15
06:43:05 AM Jun 08 2023,97,61,0
06:43:09 AM Jun 08 2023,97,61,0
06:43:13 AM Jun 08 2023,97,73,0
06:43:17 AM Jun 08 2023,97,75,0
06:43:21 AM Jun 08 2023,98,68,0
06:43:25 AM Jun 08 2023,98,59,0
06:43:29 AM Jun 08 2023,98,54,0
06:43:33 AM Jun 08 2023,98,50,0
06:43:37 AM Jun 08 2023,98,45,0
06:43:41 AM Jun 08 2023,98,45,0
06:43:45 AM Jun 08 2023,98,49,0
06:43:49 AM Jun 08 2023,98,50,0
06:43:53 AM Jun 08 2023,98,53,0
06:43:57 AM Jun 08 2023,98,57,0
06:44:01 AM Jun 08 2023,98,54,0
06:44:05 AM Jun 08 2023,98,54,0
06:44:09 AM Jun 08 2023,98,53,0
06:44:13 AM Jun 08 2023,98,52,0
06:44:17 AM Jun 08 2023,98,49,0
06:44:21 AM Jun 08 2023,98,47,0
06:44:25 AM Jun 08 2023,97,47,0
06:44:29 AM Jun 08 2023,97,50,0
06:44:33 AM Jun 08 2023,97,51,0
06:44:37 AM Jun 08 2023,97,56,0
06:44:41 AM Jun 08 2023,97,58,0
06:44:45 AM Jun 08 2023,97,60,0
06:44:49 AM Jun 08 2023,97,64,0
06:44:53 AM Jun 08 2023,97,65,0
06:44:57 AM Jun 08 2023,97,63,0
06:45:01 AM Jun 08 2023,97,61,0
06:45:05 AM Jun 08 2023,97,59,0
06:45:09 AM Jun 08 2023,97,58,0
06:45:13 AM Jun 08 2023,97,56,0
06:45:17 AM Jun 08 2023,97,55,0
06:45:21 AM Jun 08 2023,97,55,0
06:45:25 AM Jun 08 2023,97,57,0
06:45:29 AM Jun 08 2023,97,58,0
06:45:33 AM Jun 08 2023,97,59,0
06:45:37 AM Jun 08 2023,97,60,0
06:45:41 AM Jun 08 2023,97,61,0
06:45:45 AM Jun 08 2023,97,59,0
06:45:49 AM Jun 08 2023,97,52,0
06:45:53 AM Jun 08 2023,97,49,0
06:45:57 AM Jun 08 2023,97,53,0
06:46:01 AM Jun 08 2023,97,56,0
06:46:05 AM Jun 08 2023,97,54,0
06:46:09 AM Jun 08 2023,97,54,0
06:46:13 AM Jun 08 2023,97,55,0
06:46:17 AM Jun 08 2023,97,57,0
06:46:21 AM Jun 08 2023,96,57,0
06:46:25 AM Jun 08 2023,96,57,0
06:46:29 AM Jun 08 2023,96,55,0
06:46:33 AM Jun 08 2023,96,55,0
06:46:37 AM Jun 08 2023,96,58,0
06:46:41 AM Jun 08 2023,97,59,0
06:46:45 AM Jun 08 2023,97,61,0
06:46:49 AM Jun 08 2023,97,65,0
06:46:53 AM Jun 08 2023,97,64,0
06:46:57 AM Jun 08 2023,97,61,0
06:47:01 AM Jun 08 2023,97,60,0
06:47:05 AM Jun 08 2023,97,60,0
06:47:09 AM Jun 08 2023,97,60,0
06:47:13 AM Jun 08 2023,97,58,0
06:47:17 AM Jun 08 2023,97,58,0
06:47:21 AM Jun 08 2023,97,53,0
06:47:25 AM Jun 08 2023,97,53,0
06:47:29 AM Jun 08 2023,97,53,0
06:47:33 AM Jun 08 2023,97,55,0
06:47:37 AM Jun 08 2023,97,53,0
06:47:41 AM Jun 08 2023,97,56,0
06:47:45 AM Jun 08 2023,97,58,0
06:47:49 AM Jun 08 2023,97,57,0
06:47:53 AM Jun 08 2023,97,55,0
06:47:57 AM Jun 08 2023,97,52,0
06:48:01 AM Jun 08 2023,97,56,0
06:48:05 AM Jun 08 2023,97,55,0
06:48:09 AM Jun 08 2023,97,56,0
06:48:13 AM Jun 08 2023,97,60,0
06:48:17 AM Jun 08 2023,97,59,0
06:48:21 AM Jun 08 2023,97,59,0
06:48:25 AM Jun 08 2023,97,59,0
06:48:29 AM Jun 08 2023,97,63,0
06:48:33 AM Jun 08 2023,98,63,0
06:48:37 AM Jun 08 2023,97,61,0
06:48:41 AM Jun 08 2023,97,58,0
06:48:45 AM Jun 08 2023,97,57,0
06:48:49 AM Jun 08 2023,97,56,0
06:48:53 AM Jun 08 2023,97,55,0
06:48:57 AM Jun 08 2023,97,56,0
06:49:01 AM Jun 08 2023,97,55,0
06:49:05 AM Jun 08 2023,97,56,0
06:49:09 AM Jun 08 2023,97,56,0
06:49:13 AM Jun 08 2023,97,57,0
06:49:17 AM Jun 08 2023,97,57,0
06:49:21 AM Jun 08 2023,97,55,0
06:49:25 AM Jun 08 2023,97,54,0
06:49:29 AM Jun 08 2023,97,56,0
06:49:33 AM Jun 08 2023,97,56,0
06:49:37 AM Jun 08 2023,97,55,0
06:49:41 AM Jun 08 2023,97,55,0
06:49:45 AM Jun 08 2023,97,56,0
06:49:49 AM Jun 08 2023,97,57,0
06:49:53 AM Jun 08 2023,97,57,0
06:49:57 AM Jun 08 2023,97,57,0
06:50:01 AM Jun 08 2023,97,57,0
06:50:05 AM Jun 08 2023,97,57,0
06:50:09 AM Jun 08 2023,97,58,0
06:50:13 AM Jun 08 2023,97,60,0
06:50:17 AM Jun 08 2023,97,60,0
06:50:21 AM Jun 08 2023,97,60,0
06:50:25 AM Jun 08 2023,97,61,0
06:50:29 AM Jun 08 2023,97,61,0
06:50:33 AM Jun 08 2023,97,60,0
06:50:37 AM Jun 08 2023,97,58,0
06:50:41 AM Jun 08 2023,97,56,0
06:50:45 AM Jun 08 2023,97,56,0
06:50:49 AM Jun 08 2023,97,58,0
06:50:53 AM Jun 08 2023,97,60,0
06:50:57 AM Jun 08 2023,97,61,0
06:51:01 AM Jun 08 2023,97,58,0
06:51:05 AM Jun 08 2023,97,56,0
06:51:09 AM Jun 08 2023,97,55,0
06:51:13 AM Jun 08 2023,97,55,0
06:51:17 AM Jun 08 2023,97,55,0
06:51:21 AM Jun 08 2023,97,52,0
06:51:25 AM Jun 08 2023,97,54,0
06:51:29 AM Jun 08 2023,97,55,0
06:51:33 AM Jun 08 2023,97,57,0
06:51:37 AM Jun 08 2023,97,58,0
06:51:41 AM Jun 08 2023,97,61,0
06:51:45 AM Jun 08 2023,97,63,0
06:51:49 AM Jun 08 2023,97,59,0
06:51:53 AM Jun 08 2023,97,59,13
06:51:57 AM Jun 08 2023,97,59,0
06:52:01 AM Jun 08 2023,97,59,0
06:52:05 AM Jun 08 2023,98,65,0
06:52:09 AM Jun 08 2023,98,65,0
06:52:13 AM Jun 08 2023,98,61,0
06:52:17 AM Jun 08 2023,97,57,0
06:52:21 AM Jun 08 2023,97,58,0
06:52:25 AM Jun 08 2023,97,56,0
06:52:29 AM Jun 08 2023,97,55,0
06:52:33 AM Jun 08 2023,98,52,0
06:52:37 AM Jun 08 2023,98,49,0
06:52:41 AM Jun 08 2023,97,49,0
06:52:45 AM Jun 08 2023,97,53,0
06:52:49 AM Jun 08 2023,97,49,0
06:52:53 AM Jun 08 2023,97,47,0
06:52:57 AM Jun 08 2023,97,50,0
06:53:01 AM Jun 08 2023,97,46,0
06:53:05 AM Jun 08 2023,97,48,0
06:53:09 AM Jun 08 2023,97,53,0
06:53:13 AM Jun 08 2023,97,57,0
06:53:17 AM Jun 08 2023,97,60,0
06:53:21 AM Jun 08 2023,97,61,0
06:53:25 AM Jun 08 2023,97,62,0
06:53:29 AM Jun 08 2023,97,60,0
06:53:33 AM Jun 08 2023,97,59,0
