Time,Oxygen Level,Pulse Rate,Motion
09:33:10 Aug 01 2023,97,56,0
09:33:14 Aug 01 2023,97,52,0
09:33:18 Aug 01 2023,97,50,0
09:33:22 Aug 01 2023,97,47,0
09:33:26 Aug 01 2023,97,50,0
09:33:30 Aug 01 2023,97,52,0
09:33:34 Aug 01 2023,97,54,0
09:33:38 Aug 01 2023,98,53,0
09:33:42 Aug 01 2023,98,53,0
09:33:46 Aug 01 2023,97,54,0
09:33:50 Aug 01 2023,97,58,0
09:33:54 Aug 01 2023,97,57,0
09:33:58 Aug 01 2023,97,58,0
09:34:02 Aug 01 2023,98,57,0
09:34:06 Aug 01 2023,98,56,0
09:34:10 Aug 01 2023,97,54,0
09:34:14 Aug 01 2023,97,52,0
09:34:18 Aug 01 2023,97,51,0
09:34:22 Aug 01 2023,98,50,0
09:34:26 Aug 01 2023,98,49,0
09:34:30 Aug 01 2023,98,50,0
09:34:34 Aug 01 2023,98,50,0
09:34:38 Aug 01 2023,97,54,0
09:34:42 Aug 01 2023,97,51,0
09:34:46 Aug 01 2023,97,46,0
09:34:50 Aug 01 2023,97,46,0
09:34:54 Aug 01 2023,97,50,0
09:34:58 Aug 01 2023,97,57,0
09:35:02 Aug 01 2023,97,61,0
09:35:06 Aug 01 2023,97,61,0
09:35:10 Aug 01 2023,97,62,0
09:35:14 Aug 01 2023,97,61,0
09:35:18 Aug 01 2023,97,65,0
09:35:22 Aug 01 2023,97,59,0
09:35:26 Aug 01 2023,97,54,0
09:35:30 Aug 01 2023,97,49,0
09:35:34 Aug 01 2023,98,51,0
09:35:38 Aug 01 2023,98,51,0
09:35:42 Aug 01 2023,98,52,0
09:35:46 Aug 01 2023,98,52,0
09:35:50 Aug 01 2023,98,54,0
09:35:54 Aug 01 2023,98,54,0
09:35:58 Aug 01 2023,97,51,0
09:36:02 Aug 01 2023,97,52,0
09:36:06 Aug 01 2023,97,50,0
09:36:10 Aug 01 2023,97,52,0
09:36:14 Aug 01 2023,97,54,0
09:36:18 Aug 01 2023,97,54,0
09:36:22 Aug 01 2023,97,52,0
09:36:26 Aug 01 2023,97,50,0
09:36:30 Aug 01 2023,97,54,0
09:36:34 Aug 01 2023,97,54,0
09:36:38 Aug 01 2023,97,55,0
09:36:42 Aug 01 2023,98,54,0
09:36:46 Aug 01 2023,97,53,0
09:36:50 Aug 01 2023,97,52,0
09:36:54 Aug 01 2023,97,51,0
09:36:58 Aug 01 2023,97,52,0
09:37:02 Aug 01 2023,97,52,0
09:37:06 Aug 01 2023,98,54,0
09:37:10 Aug 01 2023,98,55,0
09:37:14 Aug 01 2023,98,54,0
09:37:18 Aug 01 2023,98,55,0
09:37:22 Aug 01 2023,98,52,0
09:37:26 Aug 01 2023,98,55,0
09:37:30 Aug 01 2023,98,53,0
09:37:34 Aug 01 2023,97,52,0
09:37:38 Aug 01 2023,97,50,0
09:37:42 Aug 01 2023,97,51,0
09:37:46 Aug 01 2023,97,50,0
09:37:50 Aug 01 2023,97,53,0
09:37:54 Aug 01 2023,97,54,0
09:37:58 Aug 01 2023,97,53,0
09:38:02 Aug 01 2023,97,54,0
09:38:06 Aug 01 2023,97,55,0
09:38:10 Aug 01 2023,97,54,0
09:38:14 Aug 01 2023,97,58,0
09:38:18 Aug 01 2023,97,54,0
09:38:22 Aug 01 2023,97,56,0
09:38:26 Aug 01 2023,97,55,0
09:38:30 Aug 01 2023,97,51,0
09:38:34 Aug 01 2023,97,49,0
09:38:38 Aug 01 2023,97,49,0
09:38:42 Aug 01 2023,97,53,0
09:38:46 Aug 01 2023,97,54,0
09:38:50 Aug 01 2023,97,56,0
09:38:54 Aug 01 2023,97,57,0
09:38:58 Aug 01 2023,97,59,0
09:39:02 Aug 01 2023,97,56,0
09:39:06 Aug 01 2023,97,56,0
09:39:10 Aug 01 2023,97,56,0
09:39:14 Aug 01 2023,97,56,0
09:39:18 Aug 01 2023,97,52,0
09:39:22 Aug 01 2023,97,51,0
09:39:26 Aug 01 2023,97,51,0
09:39:30 Aug 01 2023,97,52,0
09:39:34 Aug 01 2023,97,52,0
09:39:38 Aug 01 2023,98,53,0
09:39:42 Aug 01 2023,98,53,0
09:39:46 Aug 01 2023,97,58,0
09:39:50 Aug 01 2023,97,61,0
09:39:54 Aug 01 2023,97,58,0
09:39:58 Aug 01 2023,97,55,0
09:40:02 Aug 01 2023,97,52,0
09:40:06 Aug 01 2023,97,53,0
09:40:10 Aug 01 2023,97,53,0
09:40:14 Aug 01 2023,97,51,0
09:40:18 Aug 01 2023,97,52,0
09:40:22 Aug 01 2023,97,50,0
09:40:26 Aug 01 2023,98,52,0
09:40:30 Aug 01 2023,98,51,0
09:40:34 Aug 01 2023,98,52,0
09:40:38 Aug 01 2023,97,50,0
09:40:42 Aug 01 2023,97,51,0
09:40:46 Aug 01 2023,97,50,0
09:40:50 Aug 01 2023,97,53,0
09:40:54 Aug 01 2023,98,56,0
09:40:58 Aug 01 2023,97,58,0
09:41:02 Aug 01 2023,97,53,0
09:41:06 Aug 01 2023,97,55,0
09:41:10 Aug 01 2023,97,57,0
09:41:14 Aug 01 2023,97,58,0
09:41:18 Aug 01 2023,97,56,0
09:41:22 Aug 01 2023,97,52,0
09:41:26 Aug 01 2023,97,52,0
09:41:30 Aug 01 2023,97,51,0
09:41:34 Aug 01 2023,97,52,0
09:41:38 Aug 01 2023,97,51,0
09:41:42 Aug 01 2023,97,52,0
09:41:46 Aug 01 2023,97,52,0
09:41:50 Aug 01 2023,97,51,0
09:41:54 Aug 01 2023,97,55,0
09:41:58 Aug 01 2023,97,57,0
09:42:02 Aug 01 2023,97,57,0
09:42:06 Aug 01 2023,97,53,0
09:42:10 Aug 01 2023,97,52,0
09:42:14 Aug 01 2023,97,54,0
09:42:18 Aug 01 2023,97,53,0
09:42:22 Aug 01 2023,97,51,0
09:42:26 Aug 01 2023,97,54,0
09:42:30 Aug 01 2023,97,57,0
09:42:34 Aug 01 2023,97,55,0
09:42:38 Aug 01 2023,97,52,0
09:42:42 Aug 01 2023,97,54,0
09:42:46 Aug 01 2023,97,55,0
09:42:50 Aug 01 2023,97,54,0
09:42:54 Aug 01 2023,97,54,0
09:42:58 Aug 01 2023,97,53,0
09:43:02 Aug 01 2023,97,52,0
09:43:06 Aug 01 2023,97,54,0
09:43:10 Aug 01 2023,97,56,0
09:43:14 Aug 01 2023,97,54,0
09:43:18 Aug 01 2023,97,58,0
09:43:22 Aug 01 2023,97,56,0
09:43:26 Aug 01 2023,97,56,0
09:43:30 Aug 01 2023,97,57,0
09:43:34 Aug 01 2023,97,62,0
09:43:38 Aug 01 2023,97,57,0
09:43:42 Aug 01 2023,97,58,0
09:43:46 Aug 01 2023,97,53,0
09:43:50 Aug 01 2023,97,53,0
09:43:54 Aug 01 2023,97,55,0
09:43:58 Aug 01 2023,97,57,0
09:44:02 Aug 01 2023,97,57,0
09:44:06 Aug 01 2023,97,59,0
09:44:10 Aug 01 2023,97,57,0
09:44:14 Aug 01 2023,97,60,0
09:44:18 Aug 01 2023,97,56,0
09:44:22 Aug 01 2023,97,53,0
09:44:26 Aug 01 2023,97,50,0
09:44:30 Aug 01 2023,97,50,0
09:44:34 Aug 01 2023,97,51,0
09:44:38 Aug 01 2023,97,53,0
09:44:42 Aug 01 2023,97,57,0
09:44:46 Aug 01 2023,97,58,0
09:44:50 Aug 01 2023,97,57,0
09:44:54 Aug 01 2023,97,54,0
09:44:58 Aug 01 2023,97,49,0
09:45:02 Aug 01 2023,97,51,0
09:45:06 Aug 01 2023,97,53,0
09:45:10 Aug 01 2023,97,53,0
09:45:14 Aug 01 2023,97,57,0
09:45:18 Aug 01 2023,97,59,0
09:45:22 Aug 01 2023,97,60,0
09:45:26 Aug 01 2023,97,60,0
09:45:30 Aug 01 2023,97,59,0
09:45:34 Aug 01 2023,97,57,0
09:45:38 Aug 01 2023,97,57,0
09:45:42 Aug 01 2023,97,58,0
09:45:46 Aug 01 2023,97,56,0
09:45:50 Aug 01 2023,97,53,0
09:45:54 Aug 01 2023,97,52,0
09:45:58 Aug 01 2023,97,51,0
09:46:02 Aug 01 2023,97,53,0
09:46:06 Aug 01 2023,97,56,0
09:46:10 Aug 01 2023,97,58,0
09:46:14 Aug 01 2023,97,57,0
09:46:18 Aug 01 2023,97,55,0
09:46:22 Aug 01 2023,97,54,0
09:46:26 Aug 01 2023,97,54,0
09:46:30 Aug 01 2023,97,53,0
09:46:34 Aug 01 2023,97,50,0
09:46:38 Aug 01 2023,97,52,0
09:46:42 Aug 01 2023,97,56,0
09:46:46 Aug 01 2023,97,55,0
09:46:50 Aug 01 2023,97,51,0
09:46:54 Aug 01 2023,97,47,0
09:46:58 Aug 01 2023,97,48,0
09:47:02 Aug 01 2023,97,50,0
09:47:06 Aug 01 2023,97,56,0
09:47:10 Aug 01 2023,97,60,0
09:47:14 Aug 01 2023,97,60,0
09:47:18 Aug 01 2023,97,57,0
09:47:22 Aug 01 2023,97,57,0
09:47:26 Aug 01 2023,97,53,0
09:47:30 Aug 01 2023,97,54,0
09:47:34 Aug 01 2023,97,53,0
09:47:38 Aug 01 2023,97,53,0
09:47:42 Aug 01 2023,97,57,0
09:47:46 Aug 01 2023,97,55,0
09:47:50 Aug 01 2023,97,55,0
09:47:54 Aug 01 2023,97,54,0
09:47:58 Aug 01 2023,97,54,0
09:48:02 Aug 01 2023,97,54,0
09:48:06 Aug 01 2023,97,58,0
09:48:10 Aug 01 2023,97,59,0
09:48:14 Aug 01 2023,97,57,0
09:48:18 Aug 01 2023,97,55,0
09:48:22 Aug 01 2023,97,53,0
09:48:26 Aug 01 2023,97,53,0
09:48:30 Aug 01 2023,97,54,0
09:48:34 Aug 01 2023,97,54,0
09:48:38 Aug 01 2023,97,53,0
09:48:42 Aug 01 2023,97,57,0
09:48:46 Aug 01 2023,98,57,0
09:48:50 Aug 01 2023,97,56,0
09:48:54 Aug 01 2023,97,54,0
09:48:58 Aug 01 2023,97,55,0
09:49:02 Aug 01 2023,97,54,0
09:49:06 Aug 01 2023,97,55,0
09:49:10 Aug 01 2023,97,53,0
09:49:14 Aug 01 2023,97,51,0
09:49:18 Aug 01 2023,98,50,0
09:49:22 Aug 01 2023,98,54,0
09:49:26 Aug 01 2023,97,56,0
09:49:30 Aug 01 2023,97,57,0
09:49:34 Aug 01 2023,97,56,0
09:49:38 Aug 01 2023,97,55,0
09:49:42 Aug 01 2023,97,52,0
09:49:46 Aug 01 2023,97,51,0
09:49:50 Aug 01 2023,97,53,0
09:49:54 Aug 01 2023,97,55,0
09:49:58 Aug 01 2023,97,56,0
09:50:02 Aug 01 2023,97,57,0
09:50:06 Aug 01 2023,97,57,0
09:50:10 Aug 01 2023,97,57,0
09:50:14 Aug 01 2023,97,56,0
09:50:18 Aug 01 2023,97,55,0
09:50:22 Aug 01 2023,97,57,0
09:50:26 Aug 01 2023,97,57,0
09:50:30 Aug 01 2023,97,56,0
09:50:34 Aug 01 2023,97,53,0
09:50:38 Aug 01 2023,97,55,0
09:50:42 Aug 01 2023,97,52,0
09:50:46 Aug 01 2023,97,54,0
09:50:50 Aug 01 2023,97,57,0
09:50:54 Aug 01 2023,97,60,0
09:50:58 Aug 01 2023,97,61,0
09:51:02 Aug 01 2023,97,60,0
09:51:06 Aug 01 2023,97,60,0
09:51:10 Aug 01 2023,97,56,0
09:51:14 Aug 01 2023,97,53,0
09:51:18 Aug 01 2023,97,53,0
09:51:22 Aug 01 2023,97,53,0
09:51:26 Aug 01 2023,97,53,0
09:51:30 Aug 01 2023,97,57,0
09:51:34 Aug 01 2023,97,56,0
09:51:38 Aug 01 2023,97,53,0
09:51:42 Aug 01 2023,97,50,0
09:51:46 Aug 01 2023,97,51,0
09:51:50 Aug 01 2023,97,51,0
09:51:54 Aug 01 2023,97,51,0
09:51:58 Aug 01 2023,98,54,0
09:52:02 Aug 01 2023,97,55,0
09:52:06 Aug 01 2023,97,56,0
09:52:10 Aug 01 2023,97,56,0
09:52:14 Aug 01 2023,97,56,0
09:52:18 Aug 01 2023,97,57,0
09:52:22 Aug 01 2023,98,56,0
09:52:26 Aug 01 2023,98,57,0
09:52:30 Aug 01 2023,97,54,0
09:52:34 Aug 01 2023,97,56,0
09:52:38 Aug 01 2023,97,56,0
09:52:42 Aug 01 2023,97,56,0
09:52:46 Aug 01 2023,98,56,0
09:52:50 Aug 01 2023,98,56,0
09:52:54 Aug 01 2023,98,59,0
09:52:58 Aug 01 2023,97,57,0
09:53:02 Aug 01 2023,97,58,0
09:53:06 Aug 01 2023,97,54,0
09:53:10 Aug 01 2023,97,54,0
09:53:14 Aug 01 2023,97,56,0
09:53:18 Aug 01 2023,97,59,0
09:53:22 Aug 01 2023,97,56,0
09:53:26 Aug 01 2023,97,52,0
09:53:30 Aug 01 2023,97,52,0
09:53:34 Aug 01 2023,97,54,0
09:53:38 Aug 01 2023,97,57,0
09:53:42 Aug 01 2023,97,56,0
09:53:46 Aug 01 2023,97,56,0
09:53:50 Aug 01 2023,97,54,0
09:53:54 Aug 01 2023,97,52,0
09:53:58 Aug 01 2023,97,50,0
09:54:02 Aug 01 2023,97,54,0
09:54:06 Aug 01 2023,97,54,0
09:54:10 Aug 01 2023,97,53,0
09:54:14 Aug 01 2023,97,56,0
09:54:18 Aug 01 2023,97,58,0
09:54:22 Aug 01 2023,97,59,0
09:54:26 Aug 01 2023,97,57,0
09:54:30 Aug 01 2023,97,54,0
09:54:34 Aug 01 2023,97,55,0
09:54:38 Aug 01 2023,97,54,0
09:54:42 Aug 01 2023,97,52,0
09:54:46 Aug 01 2023,97,53,0
09:54:50 Aug 01 2023,97,53,0
09:54:54 Aug 01 2023,97,55,0
09:54:58 Aug 01 2023,97,52,0
09:55:02 Aug 01 2023,97,51,0
09:55:06 Aug 01 2023,97,50,0
09:55:10 Aug 01 2023,97,52,0
09:55:14 Aug 01 2023,97,52,0
09:55:18 Aug 01 2023,97,55,0
09:55:22 Aug 01 2023,97,58,0
09:55:26 Aug 01 2023,97,60,0
09:55:30 Aug 01 2023,97,61,0
09:55:34 Aug 01 2023,97,62,0
09:55:38 Aug 01 2023,97,59,0
09:55:42 Aug 01 2023,97,56,0
09:55:46 Aug 01 2023,97,52,0
09:55:50 Aug 01 2023,97,51,0
09:55:54 Aug 01 2023,97,52,0
09:55:58 Aug 01 2023,97,54,12
09:56:02 Aug 01 2023,97,54,12
09:56:06 Aug 01 2023,97,54,13
09:56:10 Aug 01 2023,97,54,9
09:56:14 Aug 01 2023,97,54,45
09:56:18 Aug 01 2023,97,54,11
09:56:22 Aug 01 2023,97,54,1
09:56:26 Aug 01 2023,99,60,1
09:56:30 Aug 01 2023,99,58,1
09:56:34 Aug 01 2023,99,56,1
09:56:38 Aug 01 2023,98,59,1
09:56:42 Aug 01 2023,98,56,1
09:56:46 Aug 01 2023,98,49,1
09:56:50 Aug 01 2023,99,48,1
09:56:54 Aug 01 2023,99,49,1
09:56:58 Aug 01 2023,99,49,1
09:57:02 Aug 01 2023,98,49,1
09:57:06 Aug 01 2023,98,50,1
09:57:10 Aug 01 2023,98,48,1
09:57:14 Aug 01 2023,98,46,1
09:57:18 Aug 01 2023,98,49,1
09:57:22 Aug 01 2023,98,51,1
09:57:26 Aug 01 2023,98,50,0
09:57:30 Aug 01 2023,97,48,1
09:57:34 Aug 01 2023,97,46,1
09:57:38 Aug 01 2023,98,50,1
09:57:42 Aug 01 2023,98,54,0
09:57:46 Aug 01 2023,98,52,1
09:57:50 Aug 01 2023,97,44,1
09:57:54 Aug 01 2023,98,46,0
09:57:58 Aug 01 2023,98,47,1
09:58:02 Aug 01 2023,98,48,1
09:58:06 Aug 01 2023,98,49,1
09:58:10 Aug 01 2023,98,50,1
09:58:14 Aug 01 2023,98,50,1
09:58:18 Aug 01 2023,98,49,1
09:58:22 Aug 01 2023,98,49,1
09:58:26 Aug 01 2023,98,49,1
09:58:30 Aug 01 2023,98,50,1
09:58:34 Aug 01 2023,98,50,1
09:58:38 Aug 01 2023,98,48,1
09:58:42 Aug 01 2023,98,48,1
09:58:46 Aug 01 2023,97,49,1
09:58:50 Aug 01 2023,97,49,1
09:58:54 Aug 01 2023,98,49,1
09:58:58 Aug 01 2023,98,52,1
09:59:02 Aug 01 2023,98,52,1
09:59:06 Aug 01 2023,97,52,1
09:59:10 Aug 01 2023,97,53,1
09:59:14 Aug 01 2023,97,51,1
09:59:18 Aug 01 2023,97,49,1
09:59:22 Aug 01 2023,98,46,1
09:59:26 Aug 01 2023,98,49,1
09:59:30 Aug 01 2023,98,50,1
09:59:34 Aug 01 2023,98,51,1
09:59:38 Aug 01 2023,97,52,1
09:59:42 Aug 01 2023,97,52,12
09:59:46 Aug 01 2023,97,52,2
09:59:50 Aug 01 2023,97,67,3
09:59:54 Aug 01 2023,97,74,0
09:59:58 Aug 01 2023,97,71,0
10:00:02 Aug 01 2023,99,59,0
10:00:06 Aug 01 2023,99,52,0
10:00:10 Aug 01 2023,99,51,0
10:00:14 Aug 01 2023,99,51,0
10:00:18 Aug 01 2023,99,50,0
10:00:22 Aug 01 2023,99,46,0
10:00:26 Aug 01 2023,99,48,0
10:00:30 Aug 01 2023,99,48,0
10:00:34 Aug 01 2023,99,46,0
10:00:38 Aug 01 2023,99,47,0
10:00:42 Aug 01 2023,99,49,0
10:00:46 Aug 01 2023,99,51,0
10:00:50 Aug 01 2023,99,50,0
10:00:54 Aug 01 2023,99,50,0
10:00:58 Aug 01 2023,99,49,0
10:01:02 Aug 01 2023,99,51,0
10:01:06 Aug 01 2023,98,50,0
10:01:10 Aug 01 2023,98,49,0
10:01:14 Aug 01 2023,98,50,0
10:01:18 Aug 01 2023,98,50,0
10:01:22 Aug 01 2023,98,49,0
10:01:26 Aug 01 2023,98,48,0
10:01:30 Aug 01 2023,98,49,0
10:01:34 Aug 01 2023,98,49,0
10:01:38 Aug 01 2023,98,49,0
10:01:42 Aug 01 2023,98,50,0
10:01:46 Aug 01 2023,98,49,0
10:01:50 Aug 01 2023,98,48,0
10:01:54 Aug 01 2023,98,48,0
10:01:58 Aug 01 2023,98,48,0
10:02:02 Aug 01 2023,98,49,0
10:02:06 Aug 01 2023,98,50,0
10:02:10 Aug 01 2023,98,51,0
10:02:14 Aug 01 2023,98,51,0
10:02:18 Aug 01 2023,98,49,0
10:02:22 Aug 01 2023,98,49,0
10:02:26 Aug 01 2023,98,49,0
10:02:30 Aug 01 2023,98,50,0
10:02:34 Aug 01 2023,98,50,0
10:02:38 Aug 01 2023,98,49,0
10:02:42 Aug 01 2023,98,49,0
10:02:46 Aug 01 2023,98,50,0
10:02:50 Aug 01 2023,98,49,0
10:02:54 Aug 01 2023,98,51,0
10:02:58 Aug 01 2023,98,49,0
10:03:02 Aug 01 2023,98,47,0
10:03:06 Aug 01 2023,98,47,0
10:03:10 Aug 01 2023,98,47,0
10:03:14 Aug 01 2023,98,48,0
10:03:18 Aug 01 2023,98,48,0
10:03:22 Aug 01 2023,98,47,0
10:03:26 Aug 01 2023,98,47,0
10:03:30 Aug 01 2023,98,48,0
10:03:34 Aug 01 2023,98,49,0
10:03:38 Aug 01 2023,98,49,0
10:03:42 Aug 01 2023,98,50,0
10:03:46 Aug 01 2023,97,48,0
10:03:50 Aug 01 2023,97,47,0
10:03:54 Aug 01 2023,97,51,0
10:03:58 Aug 01 2023,97,53,0
10:04:02 Aug 01 2023,97,52,0
10:04:06 Aug 01 2023,98,53,0
10:04:10 Aug 01 2023,97,51,0
10:04:14 Aug 01 2023,97,49,0
10:04:18 Aug 01 2023,96,47,0
10:04:22 Aug 01 2023,97,49,0
10:04:26 Aug 01 2023,97,51,0
10:04:30 Aug 01 2023,98,52,0
10:04:34 Aug 01 2023,98,53,0
10:04:38 Aug 01 2023,98,53,0
10:04:42 Aug 01 2023,98,51,0
10:04:46 Aug 01 2023,98,49,0
10:04:50 Aug 01 2023,98,49,0
10:04:54 Aug 01 2023,98,48,0
10:04:58 Aug 01 2023,98,48,22
10:05:02 Aug 01 2023,98,48,18
10:05:06 Aug 01 2023,98,48,10
10:05:10 Aug 01 2023,98,48,0
10:05:14 Aug 01 2023,97,51,0
10:05:18 Aug 01 2023,97,50,0
10:05:22 Aug 01 2023,98,47,0
10:05:26 Aug 01 2023,98,49,0
10:05:30 Aug 01 2023,98,51,0
10:05:34 Aug 01 2023,97,51,0
10:05:38 Aug 01 2023,97,50,0
10:05:42 Aug 01 2023,98,50,0
10:05:46 Aug 01 2023,98,51,0
10:05:50 Aug 01 2023,98,52,0
10:05:54 Aug 01 2023,98,52,0
10:05:58 Aug 01 2023,98,52,0
10:06:02 Aug 01 2023,98,53,0
10:06:06 Aug 01 2023,98,52,0
10:06:10 Aug 01 2023,98,51,0
10:06:14 Aug 01 2023,98,49,0
10:06:18 Aug 01 2023,98,49,0
10:06:22 Aug 01 2023,98,48,0
10:06:26 Aug 01 2023,98,50,0
10:06:30 Aug 01 2023,98,52,0
10:06:34 Aug 01 2023,97,53,0
10:06:38 Aug 01 2023,98,54,24
10:06:42 Aug 01 2023,98,54,16
10:06:46 Aug 01 2023,98,54,0
10:06:50 Aug 01 2023,97,51,0
10:06:54 Aug 01 2023,97,49,1
10:06:58 Aug 01 2023,98,47,1
10:07:02 Aug 01 2023,98,48,1
10:07:06 Aug 01 2023,99,47,0
10:07:10 Aug 01 2023,99,46,1
10:07:14 Aug 01 2023,98,46,1
10:07:18 Aug 01 2023,98,47,1
10:07:22 Aug 01 2023,98,46,1
10:07:26 Aug 01 2023,98,44,0
10:07:30 Aug 01 2023,98,46,0
10:07:34 Aug 01 2023,98,47,0
10:07:38 Aug 01 2023,98,47,1
10:07:42 Aug 01 2023,98,48,0
10:07:46 Aug 01 2023,98,49,0
10:07:50 Aug 01 2023,98,51,0
10:07:54 Aug 01 2023,97,52,0
10:07:58 Aug 01 2023,97,50,0
10:08:02 Aug 01 2023,98,52,1
10:08:06 Aug 01 2023,98,53,0
10:08:10 Aug 01 2023,98,52,1
10:08:14 Aug 01 2023,98,50,0
10:08:18 Aug 01 2023,98,49,1
10:08:22 Aug 01 2023,98,49,0
10:08:26 Aug 01 2023,98,48,0
10:08:30 Aug 01 2023,98,48,1
10:08:34 Aug 01 2023,98,49,0
10:08:38 Aug 01 2023,98,49,0
10:08:42 Aug 01 2023,98,48,1
10:08:46 Aug 01 2023,98,46,0
10:08:50 Aug 01 2023,98,48,10
10:08:54 Aug 01 2023,98,47,24
10:08:58 Aug 01 2023,98,47,19
10:09:02 Aug 01 2023,98,47,0
10:09:06 Aug 01 2023,97,53,0
10:09:10 Aug 01 2023,97,57,0
10:09:14 Aug 01 2023,97,57,0
10:09:18 Aug 01 2023,97,54,0
10:09:22 Aug 01 2023,97,50,0
10:09:26 Aug 01 2023,97,48,0
10:09:30 Aug 01 2023,97,46,0
10:09:34 Aug 01 2023,97,45,0
10:09:38 Aug 01 2023,97,46,0
10:09:42 Aug 01 2023,97,48,0
10:09:46 Aug 01 2023,97,48,0
10:09:50 Aug 01 2023,96,48,0
10:09:54 Aug 01 2023,96,46,0
10:09:58 Aug 01 2023,96,47,0
10:10:02 Aug 01 2023,97,49,0
10:10:06 Aug 01 2023,97,51,0
10:10:10 Aug 01 2023,97,52,0
10:10:14 Aug 01 2023,97,51,0
10:10:18 Aug 01 2023,97,50,0
10:10:22 Aug 01 2023,97,48,48
10:10:26 Aug 01 2023,97,48,42
10:10:30 Aug 01 2023,97,48,0
10:10:34 Aug 01 2023,97,54,1
10:10:38 Aug 01 2023,97,51,1
10:10:42 Aug 01 2023,98,46,0
10:10:46 Aug 01 2023,98,48,1
10:10:50 Aug 01 2023,99,48,1
10:10:54 Aug 01 2023,99,47,1
10:10:58 Aug 01 2023,99,48,1
10:11:02 Aug 01 2023,98,50,1
10:11:06 Aug 01 2023,98,49,1
10:11:10 Aug 01 2023,98,48,1
10:11:14 Aug 01 2023,98,47,1
10:11:18 Aug 01 2023,98,47,1
10:11:22 Aug 01 2023,98,47,1
10:11:26 Aug 01 2023,98,48,1
10:11:30 Aug 01 2023,98,50,1
10:11:34 Aug 01 2023,98,54,1
10:11:38 Aug 01 2023,98,52,1
10:11:42 Aug 01 2023,98,56,1
10:11:46 Aug 01 2023,98,55,0
10:11:50 Aug 01 2023,98,56,0
10:11:54 Aug 01 2023,97,56,1
10:11:58 Aug 01 2023,98,54,1
10:12:02 Aug 01 2023,98,54,1
10:12:06 Aug 01 2023,98,55,1
10:12:10 Aug 01 2023,98,57,1
10:12:14 Aug 01 2023,97,53,1
10:12:18 Aug 01 2023,97,50,0
10:12:22 Aug 01 2023,97,48,1
10:12:26 Aug 01 2023,98,50,0
10:12:30 Aug 01 2023,98,52,1
10:12:34 Aug 01 2023,98,52,1
10:12:38 Aug 01 2023,98,52,1
10:12:42 Aug 01 2023,98,50,0
10:12:46 Aug 01 2023,98,50,0
10:12:50 Aug 01 2023,98,47,0
10:12:54 Aug 01 2023,97,45,0
10:12:58 Aug 01 2023,97,44,1
10:13:02 Aug 01 2023,97,46,0
10:13:06 Aug 01 2023,98,47,0
10:13:10 Aug 01 2023,98,52,1
10:13:14 Aug 01 2023,98,52,1
10:13:18 Aug 01 2023,98,52,0
10:13:22 Aug 01 2023,98,48,1
10:13:26 Aug 01 2023,97,45,0
10:13:30 Aug 01 2023,97,44,0
10:13:34 Aug 01 2023,97,45,0
10:13:38 Aug 01 2023,97,46,0
10:13:42 Aug 01 2023,97,45,0
10:13:46 Aug 01 2023,97,52,1
10:13:50 Aug 01 2023,97,54,0
10:13:54 Aug 01 2023,97,57,1
10:13:58 Aug 01 2023,98,58,0
10:14:02 Aug 01 2023,98,54,1
10:14:06 Aug 01 2023,98,51,1
10:14:10 Aug 01 2023,98,50,0
10:14:14 Aug 01 2023,97,47,0
10:14:18 Aug 01 2023,97,46,0
10:14:22 Aug 01 2023,98,50,1
10:14:26 Aug 01 2023,97,50,0
10:14:30 Aug 01 2023,97,52,1
10:14:34 Aug 01 2023,97,48,0
10:14:38 Aug 01 2023,97,52,0
10:14:42 Aug 01 2023,97,50,0
10:14:46 Aug 01 2023,98,57,0
10:14:50 Aug 01 2023,98,62,0
10:14:54 Aug 01 2023,98,60,0
10:14:58 Aug 01 2023,97,60,1
10:15:02 Aug 01 2023,98,57,0
10:15:06 Aug 01 2023,98,56,0
10:15:10 Aug 01 2023,98,53,0
10:15:14 Aug 01 2023,98,50,0
10:15:18 Aug 01 2023,99,48,1
10:15:22 Aug 01 2023,99,47,0
10:15:26 Aug 01 2023,99,50,1
10:15:30 Aug 01 2023,99,58,1
10:15:34 Aug 01 2023,98,60,2
10:15:38 Aug 01 2023,98,60,14
10:15:42 Aug 01 2023,98,60,35
10:15:46 Aug 01 2023,98,60,0
10:15:50 Aug 01 2023,97,60,0
10:15:54 Aug 01 2023,97,69,0
10:15:58 Aug 01 2023,98,63,0
10:16:02 Aug 01 2023,99,54,0
10:16:06 Aug 01 2023,98,49,0
10:16:10 Aug 01 2023,98,50,0
10:16:14 Aug 01 2023,98,50,0
10:16:18 Aug 01 2023,98,50,0
10:16:22 Aug 01 2023,98,49,0
10:16:26 Aug 01 2023,98,49,0
10:16:30 Aug 01 2023,98,48,0
10:16:34 Aug 01 2023,98,46,0
10:16:38 Aug 01 2023,98,44,0
10:16:42 Aug 01 2023,97,42,0
10:16:46 Aug 01 2023,97,42,0
10:16:50 Aug 01 2023,96,42,0
10:16:54 Aug 01 2023,96,45,0
10:16:58 Aug 01 2023,96,45,0
10:17:02 Aug 01 2023,96,52,0
10:17:06 Aug 01 2023,96,52,0
10:17:10 Aug 01 2023,97,56,0
10:17:14 Aug 01 2023,97,59,0
10:17:18 Aug 01 2023,97,59,35
10:17:22 Aug 01 2023,97,59,12
10:17:26 Aug 01 2023,97,62,0
